,date,daily_vaccinations
6682,2021-02-15,3597.0
6683,2021-02-16,3139.0
6684,2021-02-17,4811.0
6685,2021-02-18,7912.0
6686,2021-02-19,12083.0
6687,2021-02-20,16600.0
6688,2021-02-21,21346.0
6689,2021-02-22,23059.0
6690,2021-02-23,24392.0
6691,2021-02-24,26152.0
6692,2021-02-25,23797.0
6693,2021-02-26,20408.0
6694,2021-02-27,19874.0
6695,2021-02-28,18226.0
6696,2021-03-01,22132.0
6697,2021-03-02,26702.0
6698,2021-03-03,29503.0
6699,2021-03-04,35849.0
6700,2021-03-05,41841.0
6701,2021-03-06,40329.0
6702,2021-03-07,37602.0
6703,2021-03-08,32541.0
6704,2021-03-09,27136.0
6705,2021-03-10,21730.0
6706,2021-03-11,15508.0
6707,2021-03-12,8749.0
6708,2021-03-13,6590.0
6709,2021-03-14,6207.0
6710,2021-03-15,6777.0
6711,2021-03-16,7574.0
6712,2021-03-17,7764.0
6713,2021-03-18,8005.0
6714,2021-03-19,9108.0
6715,2021-02-22,0.0
6716,2021-02-23,368.0
6717,2021-02-24,368.0
6718,2021-02-25,368.0
6719,2021-02-26,368.0
6720,2021-02-27,368.0
6721,2021-02-28,368.0
6722,2021-03-01,368.0
6723,2021-03-02,368.0
6724,2021-03-03,368.0
6725,2021-03-04,368.0
6726,2021-03-05,368.0
6727,2021-03-06,368.0
6728,2021-03-07,368.0
6729,2021-03-08,368.0
6730,2021-03-09,368.0
6731,2021-03-10,368.0
6732,2021-03-11,368.0
6733,2021-03-12,368.0
6734,2021-03-13,368.0
6735,2021-03-14,368.0
6736,2021-03-15,368.0
6737,2021-03-16,368.0
6738,2021-03-17,368.0
6739,2021-03-18,368.0
6740,2021-03-19,368.0
6741,2021-03-20,699.0
6742,2020-12-27,0.0
6743,2020-12-28,1782.0
6744,2020-12-29,1782.0
6745,2020-12-30,1782.0
6746,2020-12-31,1782.0
6747,2021-01-01,1782.0
6748,2021-01-02,1782.0
6749,2021-01-03,1782.0
6750,2021-01-04,2223.0
6751,2021-01-05,2664.0
6752,2021-01-06,3105.0
6753,2021-01-07,3547.0
6754,2021-01-08,3988.0
6755,2021-01-09,4429.0
6756,2021-01-10,4870.0
6757,2021-01-11,5684.0
6758,2021-01-12,6499.0
6759,2021-01-13,7313.0
6760,2021-01-14,8127.0
6761,2021-01-15,8941.0
6762,2021-01-16,9755.0
6763,2021-01-17,10570.0
6764,2021-01-18,11355.0
6765,2021-01-19,12140.0
6766,2021-01-20,12925.0
6767,2021-01-21,13710.0
6768,2021-01-22,14495.0
6769,2021-01-23,15281.0
6770,2021-01-24,16066.0
6771,2021-01-25,15566.0
6772,2021-01-26,15067.0
6773,2021-01-27,14568.0
6774,2021-01-28,14069.0
6775,2021-01-29,13569.0
6776,2021-01-30,13070.0
6777,2021-01-31,12571.0
6778,2021-02-01,12773.0
6779,2021-02-02,12976.0
6780,2021-02-03,13178.0
6781,2021-02-04,13381.0
6782,2021-02-05,13583.0
6783,2021-02-06,13786.0
6784,2021-02-07,13989.0
6785,2021-02-08,14308.0
6786,2021-02-09,14628.0
6787,2021-02-10,14948.0
6788,2021-02-11,15268.0
6789,2021-02-12,15587.0
6790,2021-02-13,15907.0
6791,2021-02-14,16227.0
6792,2021-02-15,17006.0
6793,2021-02-16,17786.0
6794,2021-02-17,18565.0
6795,2021-02-18,19344.0
6796,2021-02-19,20123.0
6797,2021-02-20,20903.0
6798,2021-02-21,21682.0
6799,2021-02-22,21583.0
6800,2021-02-23,21485.0
6801,2021-02-24,21386.0
6802,2021-02-25,21287.0
6803,2021-02-26,21188.0
6804,2021-02-27,21090.0
6805,2021-02-28,20991.0
6806,2021-03-01,21655.0
6807,2021-03-02,22319.0
6808,2021-03-03,22983.0
6809,2021-03-04,23647.0
6810,2021-03-05,24312.0
6811,2021-03-06,24976.0
6812,2021-03-07,25640.0
6813,2021-03-08,24298.0
6814,2021-03-09,22957.0
6815,2021-03-10,21615.0
6816,2021-03-11,20274.0
6817,2021-03-12,18932.0
6818,2021-03-13,19129.0
6819,2021-03-14,19326.0
6820,2021-03-15,20865.0
6821,2021-03-16,22403.0
6822,2021-03-17,23144.0
6823,2021-03-18,25385.0
6824,2021-03-19,28573.0
6825,2021-01-24,0.0
6826,2021-01-25,7526.0
6827,2021-01-26,7904.0
6828,2021-01-27,20664.0
6829,2021-01-28,17777.0
6830,2021-01-29,15824.0
6831,2021-01-30,13400.0
6832,2021-01-31,16717.0
6833,2021-02-01,16664.0
6834,2021-02-02,16621.0
6835,2021-02-03,15749.0
6836,2021-02-04,15671.0
6837,2021-02-05,15651.0
6838,2021-02-06,15638.0
6839,2021-02-07,14124.0
6840,2021-02-08,14418.0
6841,2021-02-09,14680.0
6842,2021-02-10,16056.0
6843,2021-02-11,16365.0
6844,2021-02-12,16915.0
6845,2021-02-13,17099.0
6846,2021-02-14,18406.0
6847,2021-02-15,18706.0
6848,2021-02-16,19117.0
6849,2021-02-17,18542.0
6850,2021-02-18,18980.0
6851,2021-02-19,18954.0
6852,2021-02-20,18978.0
6853,2021-02-21,18767.0
6854,2021-02-22,18466.0
6855,2021-02-23,18283.0
6856,2021-02-24,19488.0
6857,2021-02-25,19029.0
6858,2021-02-26,18746.0
6859,2021-02-27,18603.0
6860,2021-02-28,18941.0
6861,2021-03-01,19178.0
6862,2021-03-02,19160.0
6863,2021-03-03,19243.0
6864,2021-03-04,19522.0
6865,2021-03-05,19578.0
6866,2021-03-06,19572.0
6867,2021-03-07,20456.0
6868,2021-03-08,20305.0
6869,2021-03-09,20288.0
6870,2021-03-10,21801.0
6871,2021-03-11,21740.0
6872,2021-03-12,22030.0
6873,2021-03-13,22078.0
6874,2021-03-14,21309.0
6875,2021-03-15,21589.0
6876,2021-03-16,21795.0
6877,2021-03-17,20214.0
6878,2021-02-27,0.0
6879,2021-02-28,160.0
6880,2021-03-01,160.0
6881,2021-03-02,2421.0
6882,2021-03-03,2639.0
6883,2021-03-04,2770.0
6884,2021-03-05,2858.0
6885,2021-03-06,2920.0
6886,2021-03-07,3368.0
6887,2021-03-08,3816.0
6888,2021-03-09,3295.0
6889,2021-03-10,3295.0
6890,2021-03-11,3787.0
6891,2021-03-12,4279.0
6892,2021-03-13,4772.0
6893,2021-02-15,0.0
6894,2021-02-16,63.0
6895,2021-02-17,63.0
6896,2021-02-18,63.0
6897,2021-02-19,63.0
6898,2021-02-20,63.0
6899,2021-02-21,63.0
6900,2021-02-22,63.0
6901,2021-02-23,70.0
6902,2021-02-24,76.0
6903,2021-02-25,83.0
6904,2021-02-26,90.0
6905,2021-02-27,97.0
6906,2021-03-12,0.0
6907,2021-03-13,743.0
6908,2021-03-14,1038.0
6909,2021-03-15,852.0
6910,2021-03-16,908.0
6911,2021-03-17,942.0
6912,2021-03-18,964.0
6913,2021-03-19,980.0
6914,2021-01-13,0.0
6915,2021-01-14,279452.0
6916,2021-01-15,308326.0
6917,2021-01-16,225634.0
6918,2021-01-17,176613.0
6919,2021-01-18,166482.0
6920,2021-01-19,158439.0
6921,2021-01-20,150356.0
6922,2021-01-21,120115.0
6923,2021-01-22,83651.0
6924,2021-01-23,78569.0
6925,2021-01-24,76886.0
6926,2021-01-25,67192.0
6927,2021-01-26,65663.0
6928,2021-01-27,67155.0
6929,2021-01-28,82474.0
6930,2021-01-29,103734.0
6931,2021-01-30,104854.0
6932,2021-01-31,105941.0
6933,2021-02-01,119078.0
6934,2021-02-02,116994.0
6935,2021-02-03,117243.0
6936,2021-02-04,114747.0
6937,2021-02-05,90207.0
6938,2021-02-06,91551.0
6939,2021-02-07,89180.0
6940,2021-02-08,75415.0
6941,2021-02-09,71925.0
6942,2021-02-10,64548.0
6943,2021-02-11,49331.0
6944,2021-02-12,120650.0
6945,2021-02-13,158311.0
6946,2021-02-14,173515.0
6947,2021-02-15,216832.0
6948,2021-02-16,271154.0
6949,2021-02-17,346927.0
6950,2021-02-18,435596.0
6951,2021-02-19,422478.0
6952,2021-02-20,403373.0
6953,2021-02-21,392390.0
6954,2021-02-22,379325.0
6955,2021-02-23,379816.0
6956,2021-02-24,342299.0
6957,2021-02-25,297776.0
6958,2021-02-26,276729.0
6959,2021-02-27,283038.0
6960,2021-02-28,282292.0
6961,2021-03-01,276774.0
6962,2021-03-02,254877.0
6963,2021-03-03,242550.0
6964,2021-03-04,225759.0
6965,2021-03-05,208212.0
6966,2021-03-06,195547.0
6967,2021-03-07,195639.0
6968,2021-03-08,175323.0
6969,2021-03-09,164193.0
6970,2021-03-10,148962.0
6971,2021-03-11,134637.0
6972,2021-03-12,140855.0
6973,2021-03-13,148525.0
6974,2021-03-14,153535.0
6975,2021-03-15,179947.0
6976,2021-03-16,210472.0
6977,2021-03-17,254566.0
6978,2021-03-18,275570.0
6979,2021-03-19,300329.0
6980,2021-03-20,300924.0
6981,2021-01-10,0.0
6982,2021-01-11,222.0
6983,2021-01-12,222.0
6984,2021-01-13,222.0
6985,2021-01-14,222.0
6986,2021-01-15,222.0
6987,2021-01-16,222.0
6988,2021-01-17,222.0
6989,2021-01-18,222.0
6990,2021-01-19,222.0
6991,2021-01-20,222.0
6992,2021-01-21,222.0
6993,2021-01-22,222.0
6994,2021-01-23,222.0
6995,2021-01-24,222.0
6996,2021-01-25,222.0
6997,2021-01-26,222.0
6998,2021-01-27,222.0
6999,2021-01-28,222.0
7000,2021-01-29,222.0
7001,2021-01-30,222.0
7002,2021-01-31,222.0
7003,2021-02-01,222.0
7004,2021-02-02,222.0
7005,2021-02-03,222.0
7006,2021-02-04,222.0
7007,2021-02-05,222.0
7008,2021-02-06,222.0
7009,2021-02-07,222.0
7010,2021-02-08,222.0
7011,2021-03-09,0.0
7012,2021-03-10,338.0
7013,2021-03-11,338.0
7014,2021-03-12,338.0
7015,2021-03-13,304.0
7016,2021-03-14,243.0
7017,2021-03-15,474.0
7018,2021-03-16,669.0
7019,2021-03-17,1083.0
7020,2021-03-18,1764.0
7021,2021-02-24,0.0
7022,2021-02-25,1179.0
7023,2021-02-26,1446.0
7024,2021-02-27,994.0
7025,2021-02-28,966.0
7026,2021-03-01,949.0
7027,2021-03-02,1122.0
7028,2021-03-03,1344.0
7029,2021-03-04,1592.0
7030,2021-03-05,1815.0
7031,2021-03-06,1985.0
7032,2021-03-07,1989.0
7033,2021-03-08,2030.0
7034,2021-03-09,2370.0
7035,2021-03-10,2830.0
7036,2021-03-11,3679.0
7037,2021-03-12,4540.0
7038,2021-03-13,4871.0
7039,2021-03-14,5030.0
7040,2021-03-15,6138.0
7041,2021-03-16,7703.0
7042,2021-03-17,9048.0
7043,2021-03-18,8613.0
7044,2021-03-19,8114.0
7045,2021-03-20,8168.0
7046,2021-01-05,0.0
7047,2021-01-06,0.0
7048,2021-01-07,30698.0
7049,2021-01-08,38418.0
7050,2021-01-09,48512.0
7051,2021-01-10,52053.0
7052,2021-01-11,56825.0
7053,2021-01-12,64193.0
7054,2021-01-13,81183.0
7055,2021-01-14,91448.0
7056,2021-01-15,103490.0
7057,2021-01-16,111082.0
7058,2021-01-17,113744.0
7059,2021-01-18,114896.0
7060,2021-01-19,112816.0
7061,2021-01-20,109510.0
7062,2021-01-21,102605.0
7063,2021-01-22,96155.0
7064,2021-01-23,89838.0
7065,2021-01-24,86429.0
7066,2021-01-25,85652.0
7067,2021-01-26,87473.0
7068,2021-01-27,86185.0
7069,2021-01-28,88939.0
7070,2021-01-29,95361.0
7071,2021-01-30,98196.0
7072,2021-01-31,120911.0
7073,2021-02-01,124242.0
7074,2021-02-02,126692.0
7075,2021-02-03,132449.0
7076,2021-02-04,140104.0
7077,2021-02-05,143080.0
7078,2021-02-06,155312.0
7079,2021-02-07,139958.0
7080,2021-02-08,138982.0
7081,2021-02-09,137518.0
7082,2021-02-10,141867.0
7083,2021-02-11,134691.0
7084,2021-02-12,127662.0
7085,2021-02-13,114845.0
7086,2021-02-14,105909.0
7087,2021-02-15,96169.0
7088,2021-02-16,95940.0
7089,2021-02-17,85678.0
7090,2021-02-18,83075.0
7091,2021-02-19,80719.0
7092,2021-02-20,78304.0
7093,2021-02-21,71302.0
7094,2021-02-22,67280.0
7095,2021-02-23,67077.0
7096,2021-02-24,68151.0
7097,2021-02-25,67472.0
7098,2021-02-26,66638.0
7099,2021-02-27,65957.0
7100,2021-02-28,66588.0
7101,2021-03-01,67232.0
7102,2021-03-02,60956.0
7103,2021-03-03,58124.0
7104,2021-03-04,51138.0
7105,2021-03-05,43145.0
7106,2021-03-06,35824.0
7107,2021-03-07,36078.0
7108,2021-03-08,37048.0
7109,2021-03-09,32894.0
7110,2021-03-10,28504.0
7111,2021-03-11,29049.0
7112,2021-03-12,32510.0
7113,2021-03-13,35838.0
7114,2021-03-14,38272.0
7115,2021-03-15,41590.0
7116,2021-03-16,49059.0
7117,2021-03-17,66073.0
7118,2021-03-18,81874.0
7119,2021-03-19,94466.0
7120,2021-03-20,94905.0
7121,2020-12-13,0.0
7122,2020-12-14,84117.0
7123,2020-12-15,84117.0
7124,2020-12-16,84117.0
7125,2020-12-17,84117.0
7126,2020-12-18,84117.0
7127,2020-12-19,84117.0
7128,2020-12-20,84117.0
7129,2020-12-21,78831.0
7130,2020-12-22,73544.0
7131,2020-12-23,68258.0
7132,2020-12-24,62972.0
7133,2020-12-25,57685.0
7134,2020-12-26,52399.0
7135,2020-12-27,47112.0
7136,2020-12-28,48491.0
7137,2020-12-29,49870.0
7138,2020-12-30,51249.0
7139,2020-12-31,52629.0
7140,2021-01-01,54008.0
7141,2021-01-02,55387.0
7142,2021-01-03,56766.0
7143,2021-01-04,74688.0
7144,2021-01-05,92610.0
7145,2021-01-06,110532.0
7146,2021-01-07,128454.0
7147,2021-01-08,146376.0
7148,2021-01-09,164298.0
7149,2021-01-10,182220.0
7150,2021-01-11,179880.0
7151,2021-01-12,185810.0
7152,2021-01-13,201020.0
7153,2021-01-14,220981.0
7154,2021-01-15,244311.0
7155,2021-01-16,260958.0
7156,2021-01-17,262404.0
7157,2021-01-18,268518.0
7158,2021-01-19,286118.0
7159,2021-01-20,297294.0
7160,2021-01-21,310246.0
7161,2021-01-22,329466.0
7162,2021-01-23,357218.0
7163,2021-01-24,361321.0
7164,2021-01-25,371761.0
7165,2021-01-26,366883.0
7166,2021-01-27,359424.0
7167,2021-01-28,359934.0
7168,2021-01-29,361343.0
7169,2021-01-30,377914.0
7170,2021-01-31,392361.0
7171,2021-02-01,402534.0
7172,2021-02-02,411699.0
7173,2021-02-03,434171.0
7174,2021-02-04,443943.0
7175,2021-02-05,445128.0
7176,2021-02-06,436908.0
7177,2021-02-07,430859.0
7178,2021-02-08,431338.0
7179,2021-02-09,436774.0
7180,2021-02-10,434444.0
7181,2021-02-11,437897.0
7182,2021-02-12,445204.0
7183,2021-02-13,439024.0
7184,2021-02-14,433313.0
7185,2021-02-15,422771.0
7186,2021-02-16,417385.0
7187,2021-02-17,423322.0
7188,2021-02-18,417544.0
7189,2021-02-19,394376.0
7190,2021-02-20,371052.0
7191,2021-02-21,358341.0
7192,2021-02-22,348100.0
7193,2021-02-23,344633.0
7194,2021-02-24,342250.0
7195,2021-02-25,349781.0
7196,2021-02-26,371219.0
7197,2021-02-27,384059.0
7198,2021-02-28,391872.0
7199,2021-03-01,394821.0
7200,2021-03-02,383864.0
7201,2021-03-03,364840.0
7202,2021-03-04,354184.0
7203,2021-03-05,348037.0
7204,2021-03-06,349976.0
7205,2021-03-07,346947.0
7206,2021-03-08,350177.0
7207,2021-03-09,352165.0
7208,2021-03-10,351257.0
7209,2021-03-11,338103.0
7210,2021-03-12,332820.0
7211,2021-03-13,349372.0
7212,2021-03-14,363372.0
7213,2021-03-15,389942.0
7214,2021-03-16,424070.0
7215,2021-03-17,458471.0
7216,2021-03-18,502171.0
7217,2021-03-19,538443.0
7218,2020-12-20,0.0
7219,2020-12-21,57909.0
7220,2020-12-22,127432.0
7221,2020-12-23,150606.0
7222,2020-12-24,191001.0
7223,2020-12-25,215238.0
7224,2020-12-26,231396.0
7225,2020-12-27,211379.0
7226,2020-12-28,216147.0
7227,2020-12-29,235685.0
7228,2020-12-30,255223.0
7229,2020-12-31,278776.0
7230,2021-01-01,302329.0
7231,2021-01-02,325882.0
7232,2021-01-03,336949.0
7233,2021-01-04,348017.0
7234,2021-01-05,339372.0
7235,2021-01-06,358887.0
7236,2021-01-07,378253.0
7237,2021-01-08,419933.0
7238,2021-01-09,461263.0
7239,2021-01-10,546636.0
7240,2021-01-11,632009.0
7241,2021-01-12,641524.0
7242,2021-01-13,710238.0
7243,2021-01-14,747082.0
7244,2021-01-15,798707.0
7245,2021-01-16,811670.0
7246,2021-01-17,824632.0
7247,2021-01-18,837595.0
7248,2021-01-19,911493.0
7249,2021-01-20,892403.0
7250,2021-01-21,913912.0
7251,2021-01-22,975540.0
7252,2021-01-23,1057387.0
7253,2021-01-24,1122182.0
7254,2021-01-25,1126251.0
7255,2021-01-26,1119058.0
7256,2021-01-27,1161050.0
7257,2021-01-28,1235330.0
7258,2021-01-29,1253815.0
7259,2021-01-30,1291416.0
7260,2021-01-31,1324949.0
7261,2021-02-01,1355451.0
7262,2021-02-02,1319981.0
7263,2021-02-03,1317946.0
7264,2021-02-04,1287147.0
7265,2021-02-05,1276364.0
7266,2021-02-06,1351437.0
7267,2021-02-07,1441091.0
7268,2021-02-08,1456459.0
7269,2021-02-09,1489333.0
7270,2021-02-10,1555959.0
7271,2021-02-11,1598080.0
7272,2021-02-12,1655907.0
7273,2021-02-13,1657703.0
7274,2021-02-14,1667631.0
7275,2021-02-15,1662106.0
7276,2021-02-16,1716311.0
7277,2021-02-17,1644551.0
7278,2021-02-18,1621071.0
7279,2021-02-19,1596355.0
7280,2021-02-20,1521088.0
7281,2021-02-21,1458040.0
7282,2021-02-22,1446445.0
7283,2021-02-23,1401674.0
7284,2021-02-24,1454731.0
7285,2021-02-25,1505193.0
7286,2021-02-26,1552717.0
7287,2021-02-27,1645240.0
7288,2021-02-28,1735053.0
7289,2021-03-01,1817502.0
7290,2021-03-02,1942788.0
7291,2021-03-03,2010790.0
7292,2021-03-04,2042676.0
7293,2021-03-05,2079147.0
7294,2021-03-06,2158020.0
7295,2021-03-07,2159392.0
7296,2021-03-08,2169981.0
7297,2021-03-09,2151571.0
7298,2021-03-10,2168688.0
7299,2021-03-11,2233006.0
7300,2021-03-12,2302844.0
7301,2021-03-13,2541597.0
7302,2021-03-14,2386932.0
7303,2021-03-15,2427430.0
7304,2021-03-16,2435037.0
7305,2021-03-17,2473762.0
7306,2021-03-18,2503731.0
7307,2021-03-19,2455116.0
7308,2021-03-20,2248285.0
7309,2021-02-27,0.0
7310,2021-02-28,0.0
7311,2021-03-01,8993.0
7312,2021-03-02,10887.0
7313,2021-03-03,13476.0
7314,2021-03-04,12571.0
7315,2021-03-05,12009.0
7316,2021-03-06,10293.0
7317,2021-03-07,10293.0
7318,2021-03-08,11744.0
7319,2021-03-09,12764.0
7320,2021-03-10,13324.0
7321,2021-03-11,15237.0
7322,2021-03-12,17175.0
7323,2021-03-13,18663.0
7324,2021-03-14,18663.0
7325,2021-03-15,16228.0
7326,2021-03-16,13962.0
7327,2021-03-17,11471.0
7328,2021-03-18,13488.0
7329,2021-03-19,15233.0
7330,2021-03-20,15460.0
7331,2021-02-17,0.0
7332,2021-02-18,31.0
7333,2021-02-19,31.0
7334,2021-02-20,31.0
7335,2021-02-21,31.0
7336,2021-02-22,31.0
7337,2021-02-23,227.0
7338,2021-02-24,366.0
7339,2021-02-25,534.0
7340,2021-02-26,701.0
7341,2021-02-27,869.0
7342,2021-02-28,1036.0
7343,2021-03-01,1204.0
7344,2021-03-02,1204.0
7345,2021-03-03,1204.0
7346,2021-03-04,1204.0
7347,2021-03-07,0.0
7348,2021-03-08,377.0
7349,2021-03-09,261.0
7350,2021-03-10,318.0
7351,2021-03-11,396.0
7352,2021-03-12,1050.0
7353,2021-03-13,1674.0
7354,2021-03-14,1658.0
7355,2021-03-15,2213.0
7356,2021-03-16,2882.0
7357,2021-03-17,3300.0
7358,2021-03-18,3709.0
7359,2021-03-19,3675.0
7360,2020-12-13,0.0
7361,2020-12-14,2257.0
7362,2020-12-15,2257.0
7363,2020-12-16,2257.0
7364,2020-12-17,2257.0
7365,2020-12-18,2257.0
7366,2020-12-19,2257.0
7367,2020-12-20,2257.0
7368,2020-12-21,2190.0
7369,2020-12-22,2122.0
7370,2020-12-23,2055.0
7371,2020-12-24,1987.0
7372,2020-12-25,1920.0
7373,2020-12-26,1852.0
7374,2020-12-27,1785.0
7375,2020-12-28,1820.0
7376,2020-12-29,1856.0
7377,2020-12-30,1891.0
7378,2020-12-31,1927.0
7379,2021-01-01,1962.0
7380,2021-01-02,1998.0
7381,2021-01-03,2033.0
7382,2021-01-04,2464.0
7383,2021-01-05,2894.0
7384,2021-01-06,3325.0
7385,2021-01-07,3756.0
7386,2021-01-08,4187.0
7387,2021-01-09,4617.0
7388,2021-01-10,5048.0
7389,2021-01-11,5072.0
7390,2021-01-12,5800.0
7391,2021-01-13,6738.0
7392,2021-01-14,7933.0
7393,2021-01-15,8423.0
7394,2021-01-16,8913.0
7395,2021-01-17,9403.0
7396,2021-01-18,10123.0
7397,2021-01-19,10672.0
7398,2021-01-20,11105.0
7399,2021-01-21,12318.0
7400,2021-01-22,15148.0
7401,2021-01-23,17371.0
7402,2021-01-24,17063.0
7403,2021-01-25,18279.0
7404,2021-01-26,19537.0
7405,2021-01-27,20845.0
7406,2021-01-28,21463.0
7407,2021-01-29,19705.0
7408,2021-01-30,19885.0
7409,2021-01-31,20824.0
7410,2021-02-01,21508.0
7411,2021-02-02,21530.0
7412,2021-02-03,22149.0
7413,2021-02-04,23101.0
7414,2021-02-05,25788.0
7415,2021-02-06,26854.0
7416,2021-02-07,27089.0
7417,2021-02-08,27364.0
7418,2021-02-09,27921.0
7419,2021-02-10,28015.0
7420,2021-02-11,27897.0
7421,2021-02-12,27743.0
7422,2021-02-13,26285.0
7423,2021-02-14,26206.0
7424,2021-02-15,24418.0
7425,2021-02-16,23033.0
7426,2021-02-17,22012.0
7427,2021-02-18,20649.0
7428,2021-02-19,18891.0
7429,2021-02-20,17376.0
7430,2021-02-21,16398.0
7431,2021-02-22,16601.0
7432,2021-02-23,16778.0
7433,2021-02-24,16735.0
7434,2021-02-25,16843.0
7435,2021-02-26,17069.0
7436,2021-02-27,17452.0
7437,2021-02-28,17784.0
7438,2021-03-01,17974.0
7439,2021-03-02,18430.0
7440,2021-03-03,18838.0
7441,2021-03-04,19924.0
7442,2021-03-05,20885.0
7443,2021-03-06,21584.0
7444,2021-03-07,21792.0
7445,2021-03-08,22031.0
7446,2021-03-09,22687.0
7447,2021-03-10,23580.0
7448,2021-03-11,24612.0
7449,2021-03-12,26110.0
7450,2021-03-13,28540.0
7451,2021-03-14,29307.0
7452,2021-03-15,30490.0
7453,2021-03-16,31547.0
7454,2021-03-17,32646.0
7455,2021-03-18,32705.0
7456,2021-03-19,32429.0
7457,2021-02-18,0.0
7458,2021-02-19,328.0
7459,2021-02-20,328.0
7460,2021-02-21,328.0
7461,2021-02-22,328.0
7462,2021-02-23,808.0
7463,2021-02-24,1312.0
7464,2021-02-25,1572.0
7465,2021-02-26,1750.0
7466,2021-02-27,2150.0
7467,2021-02-28,2551.0
7468,2021-03-01,2877.0
7469,2021-03-02,3005.0
7470,2021-03-03,2871.0
7471,2021-03-04,2807.0
7472,2021-03-05,2678.0
7473,2021-03-06,2330.0
7474,2021-03-07,1914.0
7475,2021-03-08,2009.0
7476,2021-03-09,1526.0
7477,2021-03-10,1133.0
7478,2021-03-11,766.0
7479,2021-03-12,708.0
7480,2021-03-13,621.0
7481,2021-03-14,588.0
7482,2021-03-15,306.0
7483,2021-03-16,541.0
7484,2021-03-17,529.0
7485,2021-03-18,569.0
7486,2021-03-19,772.0
7487,2021-03-20,836.0
